Precip,NDVI,EVI,GPP,LSTDay,LSTNight,Elevation,RZSM,SURFSM,Clay,Sand,Silt,BD,In-Situ
0,0.4323,0.2299,0.013631,296.46,283,46,0.21749,0.21985,25,54,21,1.52,0.33354
0,0.4323,0.2299,0.013631,NaN,285.22,46,0.21525,0.21184,25,54,21,1.52,0.334
0,0.4323,0.2299,0.013631,NaN,NaN,46,0.21682,0.24484,25,54,21,1.52,0.33446
14.827,0.4323,0.2299,0.013631,NaN,NaN,46,0.21721,0.24284,25,54,21,1.52,0.335
7.4137,0.4323,0.2299,0.013631,NaN,NaN,46,0.21779,0.24672,25,54,21,1.52,0.3355
7.4137,0.4323,0.2299,0.013631,NaN,NaN,46,0.22223,0.26836,25,54,21,1.52,0.33533
0,0.4323,0.2299,0.010101,NaN,292.98,46,0.22159,0.24502,25,54,21,1.52,0.33542
0,0.4323,0.2299,0.010101,287.42,NaN,46,0.21987,0.22755,25,54,21,1.52,0.33575
0,0.4323,0.2299,0.010101,NaN,NaN,46,0.21829,0.21213,25,54,21,1.52,0.33554
17.856,0.4323,0.2299,0.010101,NaN,NaN,46,0.22154,0.25053,25,54,21,1.52,0.33475
17.856,0.4323,0.2299,0.010101,NaN,NaN,46,0.2369,0.30841,25,54,21,1.52,0.33358
0,0.4323,0.2299,0.010101,NaN,NaN,46,0.23991,0.2862,25,54,21,1.52,0.33625
17.856,0.4323,0.2299,0.010101,284.66,NaN,46,0.23932,0.26253,25,54,21,1.52,0.337
0,0.4323,0.2299,0.010101,290.32,NaN,46,0.2367,0.23788,25,54,21,1.52,0.33646
0,0.4156,0.2162,0.016255,292.8,278.66,46,0.23506,0.22619,25,54,21,1.52,0.336
0,0.4156,0.2162,0.016255,295.8,NaN,46,0.23383,0.22104,25,54,21,1.52,0.33592
0,0.4156,0.2162,0.016255,NaN,282.34,46,0.2322,0.21057,25,54,21,1.52,0.33567
8.3815,0.4156,0.2162,0.016255,NaN,NaN,46,0.23211,0.22546,25,54,21,1.52,0.33592
0,0.4156,0.2162,0.016255,NaN,280.64,46,0.23204,0.23194,25,54,21,1.52,0.33492
0,0.4156,0.2162,0.016255,NaN,NaN,46,0.23021,0.21127,25,54,21,1.52,0.33417
0,0.4156,0.2162,0.016255,NaN,NaN,46,0.22874,0.20127,25,54,21,1.52,0.33383
0,0.4156,0.2162,0.016255,293.56,NaN,46,0.23439,0.26822,25,54,21,1.52,0.33342
33.388,0.4156,0.2162,0.011278,NaN,NaN,46,0.23458,0.25146,25,54,21,1.52,0.33375
24.372,0.4156,0.2162,0.011278,NaN,NaN,46,0.23799,0.27607,25,54,21,1.52,0.33283
0,0.4156,0.2162,0.011278,285.08,276.96,46,0.23501,0.22603,25,54,21,1.52,0.33383
0,0.4156,0.2162,0.011278,NaN,276.24,46,0.23396,0.22323,25,54,21,1.52,0.33517
0,0.4156,0.2162,0.011278,NaN,NaN,46,0.23349,0.22616,25,54,21,1.52,0.33375
0,0.4156,0.2162,0.011278,NaN,NaN,46,0.23393,0.24185,25,54,21,1.52,0.33321
61.881,0.4156,0.2162,0.011278,NaN,NaN,46,0.24389,0.30042,25,54,21,1.52,0.33258
0,0.4156,0.2162,0.011278,296.06,NaN,46,0.26782,0.32491,25,54,21,1.52,0.33504
0,0.4882,0.2666,0.011742,292.9,287.44,46,0.26817,0.28071,25,54,21,1.52,0.336
0,0.4882,0.2666,0.011742,288.22,NaN,46,0.26345,0.25916,25,54,21,1.52,0.335
0,0.4882,0.2666,0.011742,NaN,278.48,46,0.25997,0.23669,25,54,21,1.52,0.335
0,0.4882,0.2666,0.011742,287.4,275.12,46,0.25917,0.24549,25,54,21,1.52,0.335
0,0.4882,0.2666,0.011742,288.56,NaN,46,0.25915,0.25537,25,54,21,1.52,0.33496
38.104,0.4882,0.2666,0.011742,NaN,NaN,46,0.25861,0.25994,25,54,21,1.52,0.33492
0,0.4882,0.2666,0.011742,NaN,NaN,46,0.28445,0.33315,25,54,21,1.52,0.33421
0,0.4882,0.2666,0.011742,NaN,NaN,46,0.27967,0.29018,25,54,21,1.52,0.33458
0,0.4882,0.2666,0.016957,287.5,NaN,46,0.27628,0.27908,25,54,21,1.52,0.33475
0,0.4882,0.2666,0.016957,289.24,275.62,46,0.27418,0.27409,25,54,21,1.52,0.3345
52.566,0.4882,0.2666,0.016957,NaN,NaN,46,0.27471,0.29197,25,54,21,1.52,0.334
26.283,0.4882,0.2666,0.016957,NaN,NaN,46,0.2975,0.35562,25,54,21,1.52,0.33463
0,0.4882,0.2666,0.016957,NaN,282.82,46,0.29867,0.31647,25,54,21,1.52,0.33563
0,0.4882,0.2666,0.016957,NaN,NaN,46,0.29306,0.30725,25,54,21,1.52,0.33483
0,0.4882,0.2666,0.016957,289.68,NaN,46,0.29083,0.30528,25,54,21,1.52,0.335
0,0.4882,0.2666,0.016957,287.58,280.48,46,0.29008,0.30977,25,54,21,1.52,0.33483
16.384,0.5509,0.302,0.010826,NaN,NaN,46,0.28945,0.30973,25,54,21,1.52,0.33375
21.846,0.5509,0.302,0.010826,NaN,NaN,46,0.30672,0.3532,25,54,21,1.52,0.33308
11.684,0.5509,0.302,0.010826,NaN,NaN,46,0.30781,0.3436,25,54,21,1.52,0.33417
0.0050159,0.5509,0.302,0.010826,289.3,275.92,46,0.30342,0.32988,25,54,21,1.52,0.33492
0.2448,0.5509,0.302,0.010826,NaN,280.04,46,0.30031,0.32494,25,54,21,1.52,0.33458
0.55146,0.5509,0.302,0.010826,284.16,NaN,46,0.29852,0.3221,25,54,21,1.52,0.3345
0.1692,0.5509,0.302,0.010826,NaN,280.24,46,0.29673,0.3162,25,54,21,1.52,0.33433
0,0.5509,0.302,0.010826,NaN,NaN,46,0.29546,0.31767,25,54,21,1.52,0.33442
20.42,0.5509,0.302,0.0001,NaN,NaN,46,0.29399,0.31728,25,54,21,1.52,0.33313
40.841,0.5509,0.302,0.0001,NaN,NaN,46,0.29908,0.34584,25,54,21,1.52,0.33325
10.21,0.5509,0.302,0.0001,NaN,NaN,46,0.3169,0.35599,25,54,21,1.52,0.3345
0,0.5509,0.302,0.0001,NaN,NaN,46,0.31442,0.34152,25,54,21,1.52,0.33492
10.21,0.5509,0.302,0.0001,NaN,NaN,46,0.31301,0.3432,25,54,21,1.52,0.33525
0,0.5705,0.3318,0.021737,NaN,291.68,46,0.31447,0.35086,25,54,21,1.52,0.33588
14.467,0.5705,0.3318,0.021737,NaN,NaN,46,0.31487,0.34727,25,54,21,1.52,0.33567
36.168,0.5705,0.3318,0.021737,NaN,NaN,46,0.31386,0.34582,25,54,21,1.52,0.33417
0,0.5705,0.3318,0.021737,288.26,NaN,46,0.31838,0.35609,25,54,21,1.52,0.33508
0,0.5705,0.3318,0.021737,289.56,281.06,46,0.3161,0.3416,25,54,21,1.52,0.33608
0,0.5705,0.3318,0.021737,291.52,281.18,46,0.31178,0.33243,25,54,21,1.52,0.3355
0,0.5705,0.3318,0.021737,292.16,281.32,46,0.30987,0.3355,25,54,21,1.52,0.33396
0,0.5705,0.3318,0.021737,NaN,NaN,46,0.30855,0.33607,25,54,21,1.52,0.3335
0,0.5705,0.3318,0.023143,288.58,NaN,46,0.30625,0.33335,25,54,21,1.52,0.33404
0,0.5705,0.3318,0.023143,NaN,278.06,46,0.30261,0.3299,25,54,21,1.52,0.334
0,0.5705,0.3318,0.023143,288.2,275.84,46,0.30012,0.32708,25,54,21,1.52,0.334
0,0.5705,0.3318,0.023143,NaN,NaN,46,0.29804,0.32199,25,54,21,1.52,0.33375
0,0.5705,0.3318,0.023143,289.34,NaN,46,0.29743,0.32476,25,54,21,1.52,0.33246
0,0.5705,0.3318,0.023143,NaN,NaN,46,0.29599,0.32024,25,54,21,1.52,0.33175
0,0.5705,0.3318,0.023143,NaN,NaN,46,0.29377,0.31267,25,54,21,1.52,0.332
0,0.5705,0.3318,0.023143,289.46,NaN,46,0.29151,0.30653,25,54,21,1.52,0.33175
0,0.6332,0.4209,0.01042,NaN,278.32,46,0.28992,0.30167,25,54,21,1.52,0.33125
0,0.6332,0.4209,0.01042,NaN,NaN,46,0.28925,0.3028,25,54,21,1.52,0.33067
0,0.6332,0.4209,0.01042,NaN,NaN,46,0.28895,0.30628,25,54,21,1.52,0.32958
0,0.6332,0.4209,0.01042,NaN,NaN,46,0.28888,0.30956,25,54,21,1.52,0.32912
0,0.6332,0.4209,0.01042,286.94,274.36,46,0.28679,0.29639,25,54,21,1.52,0.329
0,0.6332,0.4209,0.01042,NaN,276.84,46,0.2861,0.2963,25,54,21,1.52,0.32846
18.051,0.6332,0.4209,0.01042,NaN,NaN,46,0.28622,0.30686,25,54,21,1.52,0.32729
18.051,0.6332,0.4209,0.01042,NaN,NaN,46,0.29377,0.32938,25,54,21,1.52,0.32817
0,0.6332,0.4209,0.018337,285.04,274.32,46,0.28902,0.30213,25,54,21,1.52,0.32883
0,0.6332,0.4209,0.018337,NaN,276.5,46,0.28713,0.30027,25,54,21,1.52,0.3277
22.991,0.6332,0.4209,0.018337,NaN,NaN,46,0.28597,0.30026,25,54,21,1.52,0.32679
0,0.6332,0.4209,0.018337,291.22,276.46,46,0.28518,0.29711,25,54,21,1.52,0.32671
0,0.6332,0.4209,0.018337,NaN,278.56,46,0.28501,0.30361,25,54,21,1.52,0.32625
0,0.6332,0.4209,0.018337,NaN,NaN,46,0.28355,0.29017,25,54,21,1.52,0.32627
0,0.6332,0.4209,0.018337,287.6,NaN,46,0.28183,0.2794,25,54,21,1.52,0.32667
13.673,0.6332,0.4209,0.018337,NaN,NaN,46,0.28081,0.27875,25,54,21,1.52,0.32746
0,0.6438,0.4245,0.0035055,NaN,281.82,46,0.2797,0.27853,25,54,21,1.52,0.32725
0,0.6438,0.4245,0.0035055,NaN,NaN,46,0.27942,0.28526,25,54,21,1.52,0.32646
0,0.6438,0.4245,0.0035055,NaN,NaN,46,0.2798,0.29794,25,54,21,1.52,0.32625
0,0.6438,0.4245,0.0035055,NaN,NaN,46,0.27976,0.29922,25,54,21,1.52,0.32687
0,0.6438,0.4245,0.0035055,NaN,288.74,46,0.27984,0.30212,25,54,21,1.52,0.32858
6.8566,0.6438,0.4245,0.0035055,NaN,NaN,46,0.27973,0.29842,25,54,21,1.52,0.32817
0,0.6438,0.4245,0.0035055,NaN,NaN,46,0.27802,0.28345,25,54,21,1.52,0.32758
0,0.6438,0.4245,0.0035055,NaN,NaN,46,0.27524,0.25673,25,54,21,1.52,0.32783
0,0.6438,0.4245,0.017022,NaN,281.28,46,0.27276,0.24361,25,54,21,1.52,0.32767
0,0.6438,0.4245,0.017022,NaN,NaN,46,0.27264,0.26461,25,54,21,1.52,0.32783
0,0.6438,0.4245,0.017022,NaN,285.56,46,0.27616,0.31038,25,54,21,1.52,0.32758
21.306,0.6438,0.4245,0.017022,289.32,NaN,46,0.27804,0.30099,25,54,21,1.52,0.32862
10.653,0.6438,0.4245,0.017022,NaN,NaN,46,0.27487,0.26658,25,54,21,1.52,0.32842
0,0.6438,0.4245,0.017022,NaN,284.48,46,0.27464,0.27825,25,54,21,1.52,0.32779
0,0.6438,0.4245,0.017022,NaN,NaN,46,0.27387,0.27881,25,54,21,1.52,0.32783
0,0.6438,0.4245,0.017022,NaN,NaN,46,0.27448,0.28852,25,54,21,1.52,0.32833
0,0.7243,0.5329,0.031154,NaN,291.98,46,0.27373,0.28597,25,54,21,1.52,0.32725
0,0.7243,0.5329,0.031154,NaN,NaN,46,0.27161,0.26199,25,54,21,1.52,0.32583
0,0.7243,0.5329,0.031154,NaN,NaN,46,0.27234,0.2865,25,54,21,1.52,0.326
0,0.7243,0.5329,0.031154,NaN,NaN,46,0.27289,0.29095,25,54,21,1.52,0.32504
0,0.7243,0.5329,0.031154,NaN,NaN,46,0.27184,0.28039,25,54,21,1.52,0.3255
0,0.7243,0.5329,0.031154,NaN,NaN,46,0.27125,0.28713,25,54,21,1.52,0.32675
0,0.7243,0.5329,0.031154,295.56,NaN,46,0.27407,0.29884,25,54,21,1.52,0.32704
0,0.7243,0.5329,0.031154,290.94,282.76,46,0.27161,0.25666,25,54,21,1.52,0.32804
9.4502,0.7243,0.5329,0.028723,NaN,NaN,46,0.26885,0.24399,25,54,21,1.52,0.32721
18.9,0.7243,0.5329,0.028723,NaN,NaN,46,0.27293,0.29259,25,54,21,1.52,0.327
0,0.7243,0.5329,0.028723,NaN,NaN,46,0.2747,0.2903,25,54,21,1.52,0.32692
3.7785,0.5303,0.2969,0.03573,NaN,287.7,105,0.23989,0.21936,23,58,19,1.62,0.25025
0,0.5303,0.2969,0.03573,303.3,289.82,105,0.23735,0.20417,23,58,19,1.62,0.2495
0,0.5303,0.2969,0.03573,NaN,289.84,105,0.23507,0.1996,23,58,19,1.62,0.24904
0,0.5303,0.2969,0.03573,304.9,288.9,105,0.23308,0.19036,23,58,19,1.62,0.2475
0,0.5303,0.2969,0.03573,NaN,291,105,0.2302,0.18482,23,58,19,1.62,0.24867
0,0.5303,0.2969,0.03573,299.66,285.5,105,0.22793,0.18422,23,58,19,1.62,0.24775
6.3836,0.5303,0.2969,0.03573,NaN,NaN,105,0.22537,0.17763,23,58,19,1.62,0.24654
0,0.4988,0.3252,0.032956,NaN,NaN,105,0.22473,0.19422,23,58,19,1.62,0.24571
0,0.4988,0.3252,0.032956,308.56,NaN,105,0.22194,0.1779,23,58,19,1.62,0.24487
0,0.4988,0.3252,0.032956,NaN,292.78,105,0.2183,0.15856,23,58,19,1.62,0.24342
0,0.4988,0.3252,0.032956,NaN,NaN,105,0.21613,0.16212,23,58,19,1.62,0.24204
15.862,0.4988,0.3252,0.032956,NaN,NaN,105,0.22,0.24303,23,58,19,1.62,0.24908
15.862,0.4988,0.3252,0.032956,NaN,NaN,105,0.2203,0.24156,23,58,19,1.62,0.25904
11.896,0.4988,0.3252,0.032956,NaN,NaN,105,0.23096,0.28807,23,58,19,1.62,0.26296
0,0.4988,0.3252,0.032956,NaN,NaN,105,0.23766,0.27829,23,58,19,1.62,0.26554
7.931,0.4988,0.3252,0.028805,NaN,NaN,105,0.23567,0.26657,23,58,19,1.62,0.26454
8.9563,0.4988,0.3252,0.028805,NaN,NaN,105,0.23696,0.27531,23,58,19,1.62,0.26304
0,0.4988,0.3252,0.028805,NaN,NaN,105,0.23838,0.27161,23,58,19,1.62,0.26442
2.9854,0.4988,0.3252,0.028805,NaN,NaN,105,0.23955,0.26863,23,58,19,1.62,0.26096
11.942,0.4988,0.3252,0.028805,NaN,NaN,105,0.24293,0.28411,23,58,19,1.62,0.26242
14.927,0.4988,0.3252,0.028805,NaN,NaN,105,0.25512,0.29044,23,58,19,1.62,0.27596
0,0.4988,0.3252,0.028805,296.8,NaN,105,0.25161,0.25678,23,58,19,1.62,0.271
0,0.4988,0.3252,0.028805,301.38,286.36,105,0.24635,0.22327,23,58,19,1.62,0.26958
0,0.6278,0.4124,0.040449,NaN,NaN,105,0.24352,0.22204,23,58,19,1.62,0.26633
0,0.6278,0.4124,0.040449,304.14,NaN,105,0.24129,0.22092,23,58,19,1.62,0.2655
3.9961,0.6278,0.4124,0.040449,NaN,NaN,105,0.24125,0.24005,23,58,19,1.62,0.26304
3.1401,0.6278,0.4124,0.040449,303.12,NaN,105,0.25176,0.27936,23,58,19,1.62,0.26104
18.84,0.6278,0.4124,0.040449,NaN,NaN,105,0.24765,0.24473,23,58,19,1.62,0.26063
12.56,0.6278,0.4124,0.040449,NaN,NaN,105,0.24545,0.24211,23,58,19,1.62,0.25954
0,0.6278,0.4124,0.040449,NaN,NaN,105,0.25046,0.28929,23,58,19,1.62,0.26204
0,0.6278,0.4124,0.040449,297.48,286.3,105,0.25147,0.2689,23,58,19,1.62,0.26942
0,0.6278,0.4124,0.051754,299.16,286.16,105,0.24698,0.2325,23,58,19,1.62,0.26763
0,0.6278,0.4124,0.051754,300.16,286.84,105,0.24406,0.22171,23,58,19,1.62,0.26763
0,0.6278,0.4124,0.051754,304.34,287.7,105,0.24085,0.21168,23,58,19,1.62,0.26504
0,0.6278,0.4124,0.051754,303.86,NaN,105,0.2372,0.19862,23,58,19,1.62,0.2635
0,0.6278,0.4124,0.051754,NaN,290.3,105,0.23404,0.19382,23,58,19,1.62,0.26163
0,0.6278,0.4124,0.051754,303.62,NaN,105,0.23094,0.18207,23,58,19,1.62,0.25917
0,0.6278,0.4124,0.051754,304.36,290.84,105,0.2277,0.17285,23,58,19,1.62,0.25767
0,0.6278,0.4124,0.051754,307.52,288.7,105,0.22382,0.1633,23,58,19,1.62,0.25504
0,0.4944,0.3275,0.042871,NaN,292.64,105,0.22061,0.15922,23,58,19,1.62,0.25358
0,0.4944,0.3275,0.042871,310.96,291.42,105,0.21705,0.15212,23,58,19,1.62,0.25192
0,0.4944,0.3275,0.042871,307.82,294.96,105,0.21364,0.1494,23,58,19,1.62,0.25042
0,0.4944,0.3275,0.042871,305.8,NaN,105,0.20995,0.14346,23,58,19,1.62,0.24771
0,0.4944,0.3275,0.042871,NaN,NaN,105,0.20728,0.14583,23,58,19,1.62,0.24658
0,0.4944,0.3275,0.042871,NaN,NaN,105,0.20437,0.14426,23,58,19,1.62,0.24496
0,0.4944,0.3275,0.042871,NaN,NaN,105,0.20359,0.1703,23,58,19,1.62,0.24333
0,0.4944,0.3275,0.042871,NaN,NaN,105,0.19876,0.14073,23,58,19,1.62,0.242
0,0.4944,0.3275,0.045813,311.54,NaN,105,0.1949,0.12347,23,58,19,1.62,0.23929
0,0.4944,0.3275,0.045813,NaN,NaN,105,0.1919,0.11953,23,58,19,1.62,0.23838
0,0.4944,0.3275,0.045813,313.44,NaN,105,0.1899,0.11963,23,58,19,1.62,0.23608
0,0.4944,0.3275,0.045813,NaN,NaN,105,0.18718,0.12055,23,58,19,1.62,0.2398
0,0.4944,0.3275,0.045813,306.52,295.18,105,0.18386,0.11379,23,58,19,1.62,0.23904
0,0.4944,0.3275,0.045813,306.34,293.24,105,0.18099,0.10805,23,58,19,1.62,0.23038
0,0.4944,0.3275,0.045813,305.1,291.44,105,0.17858,0.10754,23,58,19,1.62,0.22892
0,0.4944,0.3275,0.045813,308.1,NaN,105,0.17604,0.10629,23,58,19,1.62,0.22667
0,0.65,0.3672,0.025519,NaN,294.7,105,0.17371,0.1052,23,58,19,1.62,0.22625
12.796,0.65,0.3672,0.025519,NaN,NaN,105,0.1732,0.12304,23,58,19,1.62,0.22546
12.796,0.65,0.3672,0.025519,NaN,NaN,105,0.17866,0.20377,23,58,19,1.62,0.22383
0,0.65,0.3672,0.025519,NaN,NaN,105,0.17903,0.19406,23,58,19,1.62,0.22462
0,0.65,0.3672,0.025519,305.02,NaN,105,0.17488,0.15551,23,58,19,1.62,0.22425
0,0.65,0.3672,0.025519,NaN,294.82,105,0.17088,0.12593,23,58,19,1.62,0.2225
0,0.65,0.3672,0.025519,NaN,NaN,105,0.16869,0.12571,23,58,19,1.62,0.22158
11.828,0.65,0.3672,0.025519,NaN,NaN,105,0.17411,0.19907,23,58,19,1.62,0.22079
11.828,0.65,0.3672,0.03447,NaN,NaN,105,0.17833,0.21304,23,58,19,1.62,0.22021
23.657,0.65,0.3672,0.03447,NaN,NaN,105,0.17789,0.20697,23,58,19,1.62,0.21963
11.828,0.65,0.3672,0.03447,NaN,NaN,105,0.18867,0.24411,23,58,19,1.62,0.22025
0,0.65,0.3672,0.03447,NaN,NaN,105,0.18931,0.20401,23,58,19,1.62,0.22846
0,0.65,0.3672,0.03447,NaN,293.78,105,0.18373,0.17183,23,58,19,1.62,0.23446
0,0.65,0.3672,0.03447,NaN,NaN,105,0.17987,0.16085,23,58,19,1.62,0.23604
0,0.65,0.3672,0.03447,NaN,296.78,105,0.17725,0.16083,23,58,19,1.62,0.23546
13.248,0.65,0.3672,0.03447,309.06,NaN,105,0.17302,0.1308,23,58,19,1.62,0.23596
0,0.6104,0.4384,0.032237,NaN,NaN,105,0.17474,0.17294,23,58,19,1.62,0.23446
0,0.6104,0.4384,0.032237,NaN,NaN,105,0.17916,0.20566,23,58,19,1.62,0.23462
0,0.6104,0.4384,0.032237,NaN,NaN,105,0.17731,0.18632,23,58,19,1.62,0.235
16.401,0.6104,0.4384,0.032237,306.38,NaN,105,0.17723,0.19587,23,58,19,1.62,0.23471
0,0.6104,0.4384,0.032237,305.54,294.92,105,0.17514,0.18468,23,58,19,1.62,0.23613
0,0.6104,0.4384,0.032237,308.46,296.12,105,0.17073,0.14627,23,58,19,1.62,0.23525
0,0.6104,0.4384,0.032237,309.76,NaN,105,0.16643,0.11838,23,58,19,1.62,0.23483
0,0.6104,0.4384,0.032237,NaN,298.24,105,0.16382,0.11772,23,58,19,1.62,0.23654
8.2228,0.6104,0.4384,0.033031,310.68,NaN,105,0.16477,0.1544,23,58,19,1.62,0.23708
0,0.6104,0.4384,0.033031,NaN,NaN,105,0.1648,0.16168,23,58,19,1.62,0.23775
0,0.6104,0.4384,0.033031,311.64,296,105,0.16116,0.12787,23,58,19,1.62,0.23783
0,0.6104,0.4384,0.033031,NaN,298.26,105,0.15868,0.11661,23,58,19,1.62,0.237
6.7143,0.6104,0.4384,0.033031,309.98,NaN,105,0.16046,0.16309,23,58,19,1.62,0.23604
20.143,0.6104,0.4384,0.033031,NaN,NaN,105,0.17158,0.21804,23,58,19,1.62,0.2365
6.7143,0.6104,0.4384,0.033031,NaN,NaN,105,0.18019,0.22545,23,58,19,1.62,0.24229
0,0.6104,0.4384,0.033031,306.1,NaN,105,0.17858,0.18596,23,58,19,1.62,0.247
0,0.7168,0.4823,0.031875,NaN,297.96,105,0.17363,0.15497,23,58,19,1.62,0.24717
8.6697,0.7168,0.4823,0.031875,NaN,NaN,105,0.17223,0.1737,23,58,19,1.62,0.24708
5.7798,0.7168,0.4823,0.031875,NaN,294.54,105,0.17516,0.19848,23,58,19,1.62,0.24725
0,0.7168,0.4823,0.031875,NaN,NaN,105,0.18099,0.21408,23,58,19,1.62,0.24738
2.8899,0.7168,0.4823,0.031875,NaN,294.86,105,0.17723,0.1851,23,58,19,1.62,0.24662
0,0.7168,0.4823,0.031875,302.78,NaN,105,0.18004,0.20515,23,58,19,1.62,0.24533
7.2753,0.7168,0.4823,0.031875,NaN,NaN,105,0.17593,0.17721,23,58,19,1.62,0.24575
7.2753,0.7168,0.4823,0.031875,NaN,NaN,105,0.18148,0.20907,23,58,19,1.62,0.25337
7.2753,0.7168,0.4823,0.032669,NaN,NaN,105,0.17707,0.1792,23,58,19,1.62,0.262
7.2753,0.7168,0.4823,0.032669,NaN,NaN,105,0.17868,0.2087,23,58,19,1.62,0.26104
0,0.7168,0.4823,0.032669,NaN,NaN,105,0.18198,0.21179,23,58,19,1.62,0.26117
0,0.7168,0.4823,0.032669,NaN,NaN,105,0.17815,0.1813,23,58,19,1.62,0.26179
0,0.7168,0.4823,0.032669,NaN,NaN,105,0.17443,0.15984,23,58,19,1.62,0.26192
0,0.7168,0.4823,0.032669,305.06,293.48,105,0.17057,0.14085,23,58,19,1.62,0.26125
0,0.7168,0.4823,0.032669,NaN,NaN,105,0.16738,0.13004,23,58,19,1.62,0.25971
0,0.7168,0.4823,0.032669,306.56,NaN,105,0.16561,0.13559,23,58,19,1.62,0.26046
0,0.7198,0.5299,0.022707,302.94,NaN,105,0.16177,0.1119,23,58,19,1.62,0.25988
0,0.7198,0.5299,0.022707,NaN,NaN,105,0.15851,0.097012,23,58,19,1.62,0.26008
3.7438,0.7198,0.5299,0.022707,NaN,NaN,105,0.15802,0.11848,23,58,19,1.62,0.25887
11.232,0.7198,0.5299,0.022707,303.74,NaN,105,0.16336,0.18487,23,58,19,1.62,0.26646
0,0.7198,0.5299,0.022707,NaN,NaN,105,0.17296,0.1975,23,58,19,1.62,0.26954
9.2808,0.7198,0.5299,0.022707,NaN,295.88,105,0.16749,0.15233,23,58,19,1.62,0.26858
9.2808,0.7198,0.5299,0.022707,303.52,NaN,105,0.16365,0.13499,23,58,19,1.62,0.26658
0,0.7198,0.5299,0.022707,NaN,NaN,105,0.16056,0.12463,23,58,19,1.62,0.26454
18.562,0.7198,0.5299,0.033212,304.58,NaN,105,0.16577,0.19022,23,58,19,1.62,0.26438
8.711,0.7198,0.5299,0.033212,300.44,NaN,105,0.16807,0.18563,23,58,19,1.62,0.26592
0,0.7198,0.5299,0.033212,306.88,NaN,105,0.16652,0.17559,23,58,19,1.62,0.26613
17.422,0.7198,0.5299,0.033212,NaN,NaN,105,0.16496,0.17185,23,58,19,1.62,0.26529
8.711,0.7198,0.5299,0.033212,NaN,NaN,105,0.1705,0.20516,23,58,19,1.62,0.26279
0,0.7198,0.5299,0.033212,NaN,NaN,105,0.16818,0.17042,23,58,19,1.62,0.26175
0,0.7198,0.5299,0.033212,303.9,296.78,105,0.16397,0.13676,23,58,19,1.62,0.26137
0,0.7198,0.5299,0.033212,303.4,NaN,105,0.16014,0.11359,23,58,19,1.62,0.26058
0,0.7466,0.4485,0.029859,NaN,294.58,105,0.15761,0.10267,23,58,19,1.62,0.26004
0,0.7466,0.4485,0.029859,NaN,NaN,105,0.15537,0.09673,23,58,19,1.62,0.25967
0,0.7466,0.4485,0.029859,NaN,NaN,105,0.15612,0.13484,23,58,19,1.62,0.25908
0,0.7466,0.4485,0.029859,NaN,NaN,105,0.15733,0.1586,23,58,19,1.62,0.25808
21.491,0.7466,0.4485,0.029859,NaN,NaN,105,0.16182,0.19296,23,58,19,1.62,0.26883
10.746,0.7466,0.4485,0.029859,NaN,NaN,105,0.16586,0.19291,23,58,19,1.62,0.27025
0,0.7466,0.4485,0.029859,NaN,NaN,105,0.16348,0.16201,23,58,19,1.62,0.26763
0,0.7466,0.4485,0.029859,NaN,298.16,105,0.16031,0.14131,23,58,19,1.62,0.26587
0,0.7466,0.4485,0.029609,304.44,NaN,105,0.15821,0.13923,23,58,19,1.62,0.26421
13.58,0.7466,0.4485,0.029609,NaN,NaN,105,0.15798,0.1514,23,58,19,1.62,0.26921
9.0535,0.7466,0.4485,0.029609,NaN,NaN,105,0.16142,0.17898,23,58,19,1.62,0.27571
0,0.7466,0.4485,0.029609,303.66,NaN,105,0.15897,0.14532,23,58,19,1.62,0.27167
0,0.7466,0.4485,0.029609,303.48,NaN,105,0.15594,0.1258,23,58,19,1.62,0.26738
0,0.7466,0.4485,0.029609,NaN,NaN,105,0.15338,0.11023,23,58,19,1.62,0.26433
7.1004,0.7466,0.4485,0.029609,NaN,NaN,105,0.15176,0.10873,23,58,19,1.62,0.26483
0,0.7466,0.4485,0.029609,304.84,NaN,105,0.15413,0.1562,23,58,19,1.62,0.27642
0,0.7076,0.4139,0.031043,302.72,297.38,105,0.15198,0.12607,23,58,19,1.62,0.27008
0,0.7076,0.4139,0.031043,304.4,NaN,105,0.15143,0.13086,23,58,19,1.62,0.26788
0,0.7076,0.4139,0.031043,NaN,296.16,105,0.149,0.10695,23,58,19,1.62,0.26475
0,0.7076,0.4139,0.031043,NaN,NaN,105,0.14839,0.1148,23,58,19,1.62,0.26467
6.6078,0.7076,0.4139,0.031043,NaN,NaN,105,0.15464,0.18023,23,58,19,1.62,0.26229
6.6078,0.7076,0.4139,0.031043,301.96,NaN,105,0.15614,0.16449,23,58,19,1.62,0.26167
0,0.7076,0.4139,0.031043,303.44,NaN,105,0.15485,0.15047,23,58,19,1.62,0.26146
0,0.7076,0.4139,0.031043,NaN,NaN,105,0.15419,0.14693,23,58,19,1.62,0.26142
0,0.7076,0.4139,0.025116,306.46,NaN,105,0.15294,0.13809,23,58,19,1.62,0.2615
0,0.7076,0.4139,0.025116,NaN,NaN,105,0.15072,0.11969,23,58,19,1.62,0.26033
19.006,0.7076,0.4139,0.025116,NaN,NaN,105,0.15182,0.14654,23,58,19,1.62,0.26029
0,0.7076,0.4139,0.025116,NaN,NaN,105,0.16042,0.17622,23,58,19,1.62,0.26146
